C01 TITLE: CO event sampling data 
C02 FILE NAME: mid528n00.noaa.as.fl.co.nl.ev.dat 
C03 DATA FORMAT: Version 1.0
C04 TOTAL LINES: 2587
C05 HEADER LINES: 39
C06 DATA VERSION: 201708
C07 STATION NAME: Sand Island 
C08 STATION CATEGORY: Regional
C09 OBSERVATION CATEGORY: Air sampling observation at a stationary platform
C10 COUNTRY/TERRITORY: United States of America
C11 CONTRIBUTOR: NOAA/ESRL
C12 LATITUDE: 28.2
C13 LONGITUDE: -177.37
C14 ALTITUDE: 7.7
C15 NUMBER OF SAMPLING HEIGHTS: 1
C16 SAMPLING HEIGHTS: 
C17 CONTACT POINT: paul.c.novelli@noaa.gov
C18 PARAMETER: CO
C19 COVERING PERIOD: 1990-11-27 2016-12-31
C20 TIME INTERVAL: event
C21 MEASUREMENT UNIT: ppb
C22 MEASUREMENT METHOD: GC-HgO
C23 SAMPLING TYPE: flask
C24 TIME ZONE: UTC
C25 MEASUREMENT SCALE: WMO CO scale
C26 DATA POLICY: This is a formal notification for data users. "For scientific purposes, access to these data is unlimited
C27 and provided without charge. By their use you accept that an offer of co-authorship will be made through personal contact
C28 with the data providers or owners whenever substantial use is made of their data. In all cases, an acknowledgement
C29 must be made to the data providers or owners and the data centre when these data are used within a publication."
C30 COMMENT:
C31 # comment:  ************ COLLABORATORS ***************
C32 # comment: 
C33 # comment: NOAA thanks the following collaborators without
C34 # comment: whom these measurements would not be possible.
C35 # comment: 
C36 # collaborator_name: U.S. Fish and Wildlife Service [USFWS]
C37 # collaborator_url: http://midway.fws.gov
C38 # comment: 
C39   DATE  TIME       DATE  TIME         CO    ND      SD     F CS       REM
1990-11-27 01:30 9999-99-99 99:99 -99999.999 -9999 -99999.   *..  0   1085-81
2013-05-13 22:16 9999-99-99 99:99    108.250 -9999 -99999.   ...  0   3250-99
2013-05-21 01:09 9999-99-99 99:99    130.810 -9999 -99999.   -..  0   1870-99
2013-05-21 01:09 9999-99-99 99:99    133.690 -9999 -99999.   +..  0    625-99
2013-05-29 02:11 9999-99-99 99:99    101.110 -9999 -99999.   +..  0   1744-99
2013-05-29 02:11 9999-99-99 99:99     97.180 -9999 -99999.   -..  0   4529-99
2013-06-07 00:26 9999-99-99 99:99    100.600 -9999 -99999.   ...  0   4831-99
2013-06-07 00:26 9999-99-99 99:99    100.340 -9999 -99999.   ...  0   5186-99
2013-06-11 02:20 9999-99-99 99:99     84.470 -9999 -99999.   ...  0    576-99
2013-06-11 02:20 9999-99-99 99:99     87.950 -9999 -99999.   ...  0   6187-66
2013-06-18 01:08 9999-99-99 99:99     76.750 -9999 -99999.   ...  0   1294-99
2013-06-18 01:08 9999-99-99 99:99     76.290 -9999 -99999.   ...  0   2396-99
2013-06-26 01:48 9999-99-99 99:99     79.400 -9999 -99999.   ...  0   5309-99
2013-06-26 01:48 9999-99-99 99:99     80.790 -9999 -99999.   ...  0   5314-99
2013-07-02 02:42 9999-99-99 99:99     86.010 -9999 -99999.   ...  0   3539-99
2013-07-02 02:42 9999-99-99 99:99     86.640 -9999 -99999.   ...  0   4387-99
2013-07-10 02:30 9999-99-99 99:99     75.270 -9999 -99999.   ...  0   4244-99
2013-07-10 02:30 9999-99-99 99:99     75.290 -9999 -99999.   ...  0   5099-99
2013-07-16 20:50 9999-99-99 99:99     69.410 -9999 -99999.   ...  0   5064-99
2013-07-16 20:50 9999-99-99 99:99     70.070 -9999 -99999.   ...  0    955-99
2013-07-22 19:45 9999-99-99 99:99     73.020 -9999 -99999.   ...  0   3942-99
2013-07-22 19:45 9999-99-99 99:99     72.370 -9999 -99999.   ...  0   4014-99
2013-07-30 00:45 9999-99-99 99:99     66.970 -9999 -99999.   ...  0   3123-99
2013-07-30 00:45 9999-99-99 99:99     66.350 -9999 -99999.   ...  0    462-99
2013-08-06 00:00 9999-99-99 99:99     66.590 -9999 -99999.   ...  0   2722-99
2013-08-06 00:00 9999-99-99 99:99     65.220 -9999 -99999.   ...  0   3632-99
2013-08-13 01:10 9999-99-99 99:99     69.750 -9999 -99999.   ...  0   1426-99
2013-08-13 01:10 9999-99-99 99:99     68.890 -9999 -99999.   ...  0   2461-99
2013-08-19 23:45 9999-99-99 99:99     81.010 -9999 -99999.   ...  0   3997-99
2013-08-19 23:45 9999-99-99 99:99     81.400 -9999 -99999.   ...  0    974-99
2013-09-10 00:28 9999-99-99 99:99     97.680 -9999 -99999.   ...  0   4645-99
2013-09-10 00:28 9999-99-99 99:99     97.200 -9999 -99999.   ...  0   4646-99
2013-09-19 00:43 9999-99-99 99:99     86.530 -9999 -99999.   ...  0   3740-99
2013-09-19 00:43 9999-99-99 99:99     85.880 -9999 -99999.   ...  0   4697-99
2013-09-27 01:11 9999-99-99 99:99     97.070 -9999 -99999.   ...  0   3359-99
2013-10-04 03:25 9999-99-99 99:99     81.930 -9999 -99999.   ...  0   2801-99
2013-10-04 03:25 9999-99-99 99:99     82.240 -9999 -99999.   ...  0   6445-66
2013-10-09 22:00 9999-99-99 99:99     77.450 -9999 -99999.   ...  0    483-99
2013-10-09 22:00 9999-99-99 99:99     77.430 -9999 -99999.   ...  0    764-99
2013-10-16 01:40 9999-99-99 99:99     99.320 -9999 -99999.   ...  0   3007-99
2013-10-16 01:40 9999-99-99 99:99     99.640 -9999 -99999.   ...  0   4497-99
2013-10-21 21:10 9999-99-99 99:99    101.420 -9999 -99999.   ...  0   4475-99
2013-10-21 21:10 9999-99-99 99:99    101.440 -9999 -99999.   ...  0   4476-99
2013-10-29 02:30 9999-99-99 99:99    135.490 -9999 -99999.   ...  0   2775-99
2013-10-29 02:30 9999-99-99 99:99    134.070 -9999 -99999.   ...  0   2776-99
2013-11-05 01:40 9999-99-99 99:99     94.020 -9999 -99999.   ...  0   1711-99
2013-11-05 01:40 9999-99-99 99:99     92.380 -9999 -99999.   ...  0   5066-99
2013-11-13 00:05 9999-99-99 99:99    126.140 -9999 -99999.   ...  0   2283-99
2013-11-13 00:05 9999-99-99 99:99    125.830 -9999 -99999.   ...  0   4322-99
2013-11-18 21:57 9999-99-99 99:99    106.930 -9999 -99999.   ...  0   1129-99
2013-11-18 21:57 9999-99-99 99:99    106.500 -9999 -99999.   ...  0   4831-99
2013-11-25 23:55 9999-99-99 99:99     90.390 -9999 -99999.   ...  0   3526-99
2013-11-25 23:55 9999-99-99 99:99     90.700 -9999 -99999.   ...  0   4547-99
2013-12-03 01:54 9999-99-99 99:99    106.850 -9999 -99999.   ...  0   3513-99
2013-12-03 01:54 9999-99-99 99:99    106.550 -9999 -99999.   ...  0   4102-99
2013-12-10 01:00 9999-99-99 99:99    120.650 -9999 -99999.   ...  0   4271-99
2013-12-10 01:00 9999-99-99 99:99    121.240 -9999 -99999.   ...  0   4272-99
2013-12-17 03:15 9999-99-99 99:99     76.350 -9999 -99999.   ...  0   2183-99
2013-12-17 03:15 9999-99-99 99:99     76.080 -9999 -99999.   ...  0   2184-99
2013-12-24 02:11 9999-99-99 99:99    110.460 -9999 -99999.   ...  0   1836-99
2013-12-24 02:11 9999-99-99 99:99    109.500 -9999 -99999.   ...  0   4783-99
2013-12-30 18:35 9999-99-99 99:99    107.520 -9999 -99999.   +..  0   3581-99
2013-12-30 18:35 9999-99-99 99:99    104.580 -9999 -99999.   -..  0    490-99
2014-01-06 19:35 9999-99-99 99:99    121.410 -9999 -99999.   +..  0   3391-99
2014-01-06 19:35 9999-99-99 99:99    118.150 -9999 -99999.   ...  0    996-99
2014-01-14 19:55 9999-99-99 99:99    129.390 -9999 -99999.   ...  0   2921-99
2014-01-14 19:55 9999-99-99 99:99    128.570 -9999 -99999.   ...  0   3474-99
2014-01-20 21:11 9999-99-99 99:99    130.620 -9999 -99999.   ...  0   2326-99
2014-01-20 21:11 9999-99-99 99:99    131.730 -9999 -99999.   ...  0   2468-99
2014-01-27 20:55 9999-99-99 99:99    143.810 -9999 -99999.   ...  0   4088-99
2014-01-27 20:55 9999-99-99 99:99    143.490 -9999 -99999.   ...  0   4753-99
2014-02-04 19:17 9999-99-99 99:99    134.670 -9999 -99999.   ...  0   1300-99
2014-02-04 19:17 9999-99-99 99:99    135.190 -9999 -99999.   ...  0    383-99
2014-02-11 21:23 9999-99-99 99:99    131.910 -9999 -99999.   ...  0   1421-99
2014-02-11 21:23 9999-99-99 99:99    131.010 -9999 -99999.   ...  0   5060-99
2014-02-18 19:41 9999-99-99 99:99    137.990 -9999 -99999.   ...  0    561-99
2014-02-18 19:41 9999-99-99 99:99    137.900 -9999 -99999.   ...  0    562-99
2014-02-25 00:18 9999-99-99 99:99    137.920 -9999 -99999.   ...  0   2934-99
2014-02-25 00:18 9999-99-99 99:99    136.520 -9999 -99999.   ...  0   4324-99
2014-03-04 02:48 9999-99-99 99:99    148.650 -9999 -99999.   ...  0   1816-99
2014-03-04 02:48 9999-99-99 99:99    149.010 -9999 -99999.   ...  0    905-99
2014-03-12 19:46 9999-99-99 99:99    160.940 -9999 -99999.   ...  0   4743-99
2014-03-12 19:46 9999-99-99 99:99    159.560 -9999 -99999.   ...  0    712-99
2014-03-18 20:44 9999-99-99 99:99    136.280 -9999 -99999.   ...  0   3084-99
2014-03-18 20:44 9999-99-99 99:99    136.300 -9999 -99999.   ...  0   3736-99
2014-03-25 20:26 9999-99-99 99:99    114.960 -9999 -99999.   ...  0   2715-99
2014-03-25 20:26 9999-99-99 99:99    114.340 -9999 -99999.   ...  0    787-99
2014-04-01 22:14 9999-99-99 99:99    155.260 -9999 -99999.   ...  0   1766-99
2014-04-01 22:14 9999-99-99 99:99    155.490 -9999 -99999.   ...  0   5306-99
2014-04-08 12:30 9999-99-99 99:99    136.540 -9999 -99999.   ...  0    461-99
2014-04-08 12:30 9999-99-99 99:99    136.800 -9999 -99999.   ...  0    626-99
2014-04-16 03:21 9999-99-99 99:99    128.290 -9999 -99999.   ...  0   4511-99
2014-04-16 03:21 9999-99-99 99:99    128.890 -9999 -99999.   ...  0   6502-66
2014-04-22 02:22 9999-99-99 99:99    104.020 -9999 -99999.   ...  0   3640-99
2014-04-22 02:22 9999-99-99 99:99    104.050 -9999 -99999.   ...  0   4536-99
2014-04-30 01:31 9999-99-99 99:99    116.060 -9999 -99999.   ...  0   2983-99
2014-04-30 01:31 9999-99-99 99:99    115.200 -9999 -99999.   ...  0   5355-99
2014-05-07 02:40 9999-99-99 99:99    136.840 -9999 -99999.   ...  0   1727-99
2014-05-07 02:40 9999-99-99 99:99    135.260 -9999 -99999.   ...  0    250-99
2014-05-16 02:39 9999-99-99 99:99    135.210 -9999 -99999.   ...  0   3036-99
2014-05-16 02:39 9999-99-99 99:99    136.400 -9999 -99999.   ...  0   5337-99
2014-05-21 00:28 9999-99-99 99:99    108.700 -9999 -99999.   ...  0   2654-99
2014-05-21 00:28 9999-99-99 99:99    108.400 -9999 -99999.   ...  0   4399-99
2014-05-28 00:25 9999-99-99 99:99    103.230 -9999 -99999.   ...  0    484-99
2014-05-28 00:25 9999-99-99 99:99    103.870 -9999 -99999.   ...  0    786-99
2014-06-03 12:34 9999-99-99 99:99    115.810 -9999 -99999.   ...  0   2939-99
2014-06-03 12:34 9999-99-99 99:99    115.600 -9999 -99999.   ...  0   3445-99
2014-06-10 22:03 9999-99-99 99:99     97.260 -9999 -99999.   ...  0   3086-99
2014-06-10 22:03 9999-99-99 99:99     98.200 -9999 -99999.   ...  0     53-99
2014-06-17 20:14 9999-99-99 99:99     80.990 -9999 -99999.   ...  0   4257-99
2014-06-17 20:14 9999-99-99 99:99     81.400 -9999 -99999.   ...  0   4473-99
2014-06-24 00:40 9999-99-99 99:99     78.690 -9999 -99999.   ...  0   2495-99
2014-06-24 00:40 9999-99-99 99:99     77.070 -9999 -99999.   ...  0   5394-99
2014-07-01 20:17 9999-99-99 99:99     72.870 -9999 -99999.   ...  0   1892-99
2014-07-01 20:17 9999-99-99 99:99     73.200 -9999 -99999.   ...  0   4326-99
2014-07-08 21:46 9999-99-99 99:99     73.290 -9999 -99999.   ...  0    183-99
2014-07-08 21:46 9999-99-99 99:99     72.590 -9999 -99999.   ...  0   2413-99
2014-07-15 23:50 9999-99-99 99:99     72.140 -9999 -99999.   ...  0   3637-99
2014-07-15 23:50 9999-99-99 99:99     71.420 -9999 -99999.   ...  0   4495-99
2014-07-23 01:31 9999-99-99 99:99     69.550 -9999 -99999.   ...  0   2977-99
2014-07-23 01:31 9999-99-99 99:99     71.150 -9999 -99999.   ...  0   2978-99
2014-07-29 23:52 9999-99-99 99:99     72.200 -9999 -99999.   ...  0   4789-99
2014-07-29 23:52 9999-99-99 99:99     69.920 -9999 -99999.   ...  0   5247-99
2014-08-05 14:41 9999-99-99 99:99    123.080 -9999 -99999.   .X.  0   2361-99
2014-08-05 14:41 9999-99-99 99:99    121.490 -9999 -99999.   .X.  0   2362-99
2014-08-12 19:50 9999-99-99 99:99     63.240 -9999 -99999.   ...  0   5177-99
2014-08-12 19:50 9999-99-99 99:99     63.370 -9999 -99999.   ...  0   5178-99
2014-08-20 00:50 9999-99-99 99:99     70.910 -9999 -99999.   ...  0   3553-99
2014-08-20 00:50 9999-99-99 99:99     70.730 -9999 -99999.   ...  0   6037-66
2014-08-27 01:52 9999-99-99 99:99     75.860 -9999 -99999.   ...  0   1300-99
2014-08-27 01:52 9999-99-99 99:99     75.340 -9999 -99999.   ...  0    383-99
2014-09-02 19:45 9999-99-99 99:99     80.940 -9999 -99999.   ...  0   4835-99
2014-09-02 19:45 9999-99-99 99:99     80.890 -9999 -99999.   ...  0    646-99
2014-09-10 01:56 9999-99-99 99:99    100.060 -9999 -99999.   ...  0   4879-99
2014-09-10 01:56 9999-99-99 99:99     99.670 -9999 -99999.   ...  0   4880-99
2014-09-16 01:15 9999-99-99 99:99     82.840 -9999 -99999.   ...  0   1503-99
2014-09-16 01:15 9999-99-99 99:99     82.060 -9999 -99999.   ...  0   1993-99
2014-09-22 19:07 9999-99-99 99:99    106.240 -9999 -99999.   ...  0   4973-99
2014-09-22 19:07 9999-99-99 99:99    105.870 -9999 -99999.   ...  0   4974-99
2014-09-30 01:01 9999-99-99 99:99    115.810 -9999 -99999.   ...  0   3579-99
2014-09-30 01:01 9999-99-99 99:99    116.880 -9999 -99999.   ...  0   3580-99
2014-10-06 19:08 9999-99-99 99:99    108.610 -9999 -99999.   ...  0    833-99
2014-10-06 19:08 9999-99-99 99:99    108.500 -9999 -99999.   ...  0    834-99
2014-10-14 19:45 9999-99-99 99:99     79.880 -9999 -99999.   ...  0   1212-99
2014-10-14 19:45 9999-99-99 99:99     80.340 -9999 -99999.   ...  0    463-99
2014-10-20 23:41 9999-99-99 99:99     73.780 -9999 -99999.   ...  0   2781-99
2014-10-20 23:41 9999-99-99 99:99     71.650 -9999 -99999.   ...  0   4764-99
2014-10-28 19:12 9999-99-99 99:99    105.850 -9999 -99999.   ...  0   3111-99
2014-10-28 19:12 9999-99-99 99:99    105.890 -9999 -99999.   ...  0   3112-99
2014-11-03 14:30 9999-99-99 99:99    113.110 -9999 -99999.   ...  0   1293-99
2014-11-03 14:30 9999-99-99 99:99    112.990 -9999 -99999.   ...  0    265-99
2014-11-10 20:18 9999-99-99 99:99    108.880 -9999 -99999.   ...  0     37-99
2014-11-18 20:20 9999-99-99 99:99     95.320 -9999 -99999.   ...  0   2015-99
2014-11-18 20:20 9999-99-99 99:99     95.120 -9999 -99999.   ...  0   2016-99
2014-11-25 20:17 9999-99-99 99:99    110.760 -9999 -99999.   ...  0   2219-99
2014-11-25 20:17 9999-99-99 99:99    111.390 -9999 -99999.   ...  0   2220-99
2014-12-02 20:18 9999-99-99 99:99    114.610 -9999 -99999.   ...  0   1936-99
2014-12-10 00:24 9999-99-99 99:99    137.330 -9999 -99999.   ...  0   2804-99
2014-12-10 00:24 9999-99-99 99:99    134.870 -9999 -99999.   ...  0   5198-99
2014-12-16 18:55 9999-99-99 99:99    126.220 -9999 -99999.   ...  0   3746-99
2014-12-23 20:15 9999-99-99 99:99    127.590 -9999 -99999.   +..  0   3113-99
2014-12-23 20:15 9999-99-99 99:99    124.750 -9999 -99999.   -..  0   3996-99
2014-12-30 20:55 9999-99-99 99:99    125.000 -9999 -99999.   ...  0    170-99
2014-12-30 20:55 9999-99-99 99:99    124.690 -9999 -99999.   ...  0   1933-99
2015-01-06 20:15 9999-99-99 99:99    118.880 -9999 -99999.   ...  0   3353-99
2015-01-06 20:15 9999-99-99 99:99    117.690 -9999 -99999.   ...  0   4718-99
2015-01-13 20:59 9999-99-99 99:99    165.890 -9999 -99999.   .X.  0   3288-99
2015-01-13 20:59 9999-99-99 99:99    166.540 -9999 -99999.   .X.  0   4618-99
2015-01-19 19:05 9999-99-99 99:99    113.500 -9999 -99999.   ...  0   1787-99
2015-01-19 19:05 9999-99-99 99:99    113.710 -9999 -99999.   ...  0   6780-66
2015-01-27 18:45 9999-99-99 99:99    131.680 -9999 -99999.   ...  0    661-99
2015-01-27 18:45 9999-99-99 99:99    131.510 -9999 -99999.   ...  0    662-99
2015-02-03 20:44 9999-99-99 99:99    132.730 -9999 -99999.   ...  0   5218-99
2015-02-03 20:44 9999-99-99 99:99    132.520 -9999 -99999.   ...  0   5348-99
2015-02-10 18:45 9999-99-99 99:99    125.700 -9999 -99999.   ...  0   2667-99
2015-02-10 18:45 9999-99-99 99:99    125.760 -9999 -99999.   ...  0   2668-99
2015-02-17 18:44 9999-99-99 99:99    143.600 -9999 -99999.   ...  0   3314-99
2015-02-24 18:55 9999-99-99 99:99    138.760 -9999 -99999.   ...  0   2062-99
2015-02-24 18:55 9999-99-99 99:99    138.610 -9999 -99999.   ...  0   3361-99
2015-03-03 19:16 9999-99-99 99:99    147.980 -9999 -99999.   ...  0   4936-99
2015-03-10 20:10 9999-99-99 99:99    120.690 -9999 -99999.   ...  0   3865-99
2015-03-10 20:10 9999-99-99 99:99    119.770 -9999 -99999.   ...  0   3977-99
2015-03-18 00:37 9999-99-99 99:99    155.900 -9999 -99999.   ...  0    140-99
2015-03-18 00:37 9999-99-99 99:99    156.050 -9999 -99999.   ...  0   4952-99
2015-03-24 19:51 9999-99-99 99:99    144.580 -9999 -99999.   ...  0   2574-99
2015-03-24 19:51 9999-99-99 99:99    145.530 -9999 -99999.   ...  0   2914-99
2015-03-31 20:34 9999-99-99 99:99    138.480 -9999 -99999.   ...  0   1195-99
2015-03-31 20:34 9999-99-99 99:99    137.910 -9999 -99999.   ...  0   2279-99
2015-04-07 18:35 9999-99-99 99:99    147.020 -9999 -99999.   ...  0   5181-99
2015-04-07 18:35 9999-99-99 99:99    147.440 -9999 -99999.   ...  0   5182-99
2015-04-14 19:43 9999-99-99 99:99    127.470 -9999 -99999.   ...  0   1766-99
2015-04-14 19:43 9999-99-99 99:99    127.140 -9999 -99999.   ...  0   2287-99
2015-04-29 00:13 9999-99-99 99:99    150.000 -9999 -99999.   ...  0   1319-99
2015-04-29 00:13 9999-99-99 99:99    152.840 -9999 -99999.   ...  0   1320-99
2015-05-05 18:54 9999-99-99 99:99    118.590 -9999 -99999.   ...  0   1682-99
2015-05-05 18:54 9999-99-99 99:99    118.140 -9999 -99999.   ...  0   4167-99
2015-05-12 21:46 9999-99-99 99:99    111.480 -9999 -99999.   ...  0   3392-99
2015-05-12 21:46 9999-99-99 99:99    112.310 -9999 -99999.   ...  0    633-99
2015-05-19 19:06 9999-99-99 99:99    100.670 -9999 -99999.   ...  0    688-99
2015-05-19 19:06 9999-99-99 99:99    100.970 -9999 -99999.   ...  0    768-99
2015-05-26 18:52 9999-99-99 99:99     97.370 -9999 -99999.   ...  0   1294-99
2015-05-26 18:52 9999-99-99 99:99     97.430 -9999 -99999.   ...  0   4391-99
2015-06-02 18:49 9999-99-99 99:99    101.370 -9999 -99999.   ...  0   4895-99
2015-06-02 18:49 9999-99-99 99:99    102.090 -9999 -99999.   ...  0   5054-99
2015-06-09 18:58 9999-99-99 99:99    112.840 -9999 -99999.   ...  0   3226-99
2015-06-09 18:58 9999-99-99 99:99    110.390 -9999 -99999.   ...  0     65-99
2015-06-17 01:23 9999-99-99 99:99     90.310 -9999 -99999.   ...  0   1008-99
2015-06-17 01:23 9999-99-99 99:99     91.480 -9999 -99999.   ...  0   1972-99
2015-06-22 22:05 9999-99-99 99:99     79.750 -9999 -99999.   ...  0   2654-99
2015-06-30 18:50 9999-99-99 99:99     72.960 -9999 -99999.   ...  0   1097-99
2015-06-30 18:50 9999-99-99 99:99     74.100 -9999 -99999.   ...  0    737-99
2015-07-07 21:10 9999-99-99 99:99     97.760 -9999 -99999.   ...  0   1630-99
2015-07-07 21:10 9999-99-99 99:99    100.580 -9999 -99999.   ...  0    469-99
2015-07-14 21:36 9999-99-99 99:99     78.400 -9999 -99999.   ...  0   3762-99
2015-07-14 21:36 9999-99-99 99:99     76.340 -9999 -99999.   ...  0   4378-99
2015-07-21 01:22 9999-99-99 99:99     75.980 -9999 -99999.   ...  0   1346-99
2015-07-21 01:22 9999-99-99 99:99     76.730 -9999 -99999.   ...  0   2632-99
2015-07-28 21:36 9999-99-99 99:99     83.390 -9999 -99999.   ...  0   5075-99
2015-07-28 21:36 9999-99-99 99:99     84.280 -9999 -99999.   ...  0   5076-99
2015-08-04 00:33 9999-99-99 99:99     70.760 -9999 -99999.   ...  0   6717-66
2015-08-04 00:33 9999-99-99 99:99     70.260 -9999 -99999.   ...  0   6718-66
2015-08-10 21:24 9999-99-99 99:99     71.760 -9999 -99999.   ...  0   3537-99
2015-08-10 21:24 9999-99-99 99:99     72.270 -9999 -99999.   ...  0   3538-99
2015-08-17 23:58 9999-99-99 99:99     72.390 -9999 -99999.   ...  0   3383-99
2015-08-17 23:58 9999-99-99 99:99     71.990 -9999 -99999.   ...  0   3384-99
2015-08-26 01:03 9999-99-99 99:99     98.590 -9999 -99999.   ...  0    843-99
2015-08-26 01:03 9999-99-99 99:99     99.460 -9999 -99999.   ...  0    844-99
2015-08-31 21:25 9999-99-99 99:99     67.640 -9999 -99999.   ...  0   4787-99
2015-08-31 21:25 9999-99-99 99:99     69.610 -9999 -99999.   ...  0   4788-99
2015-09-09 02:11 9999-99-99 99:99     97.900 -9999 -99999.   ...  0    513-99
2015-09-09 02:11 9999-99-99 99:99     98.500 -9999 -99999.   ...  0    514-99
2015-09-15 00:50 9999-99-99 99:99    106.150 -9999 -99999.   ...  0   5245-99
2015-09-15 00:50 9999-99-99 99:99    105.250 -9999 -99999.   ...  0   5246-99
2015-09-23 21:04 9999-99-99 99:99     96.080 -9999 -99999.   ...  0    110-99
2015-09-23 21:04 9999-99-99 99:99     96.190 -9999 -99999.   ...  0   3030-99
2015-09-28 20:55 9999-99-99 99:99     91.620 -9999 -99999.   ...  0   2324-99
2015-09-28 20:55 9999-99-99 99:99     93.280 -9999 -99999.   ...  0   2679-99
2015-10-13 19:47 9999-99-99 99:99    116.260 -9999 -99999.   ...  0   1305-99
2015-10-13 19:47 9999-99-99 99:99    114.920 -9999 -99999.   ...  0   4078-99
2015-10-21 02:19 9999-99-99 99:99     99.080 -9999 -99999.   ...  0   4398-99
2015-10-28 03:08 9999-99-99 99:99    119.030 -9999 -99999.   ...  0   4023-99
2015-10-28 03:08 9999-99-99 99:99    118.970 -9999 -99999.   ...  0   4862-99
2015-11-03 02:32 9999-99-99 99:99    109.920 -9999 -99999.   ...  0   5029-99
2015-11-03 02:32 9999-99-99 99:99    108.890 -9999 -99999.   ...  0   5175-99
2015-11-10 19:32 9999-99-99 99:99    106.790 -9999 -99999.   ...  0    360-99
2015-11-10 19:32 9999-99-99 99:99    106.300 -9999 -99999.   ...  0   4338-99
2015-11-17 21:58 9999-99-99 99:99    117.540 -9999 -99999.   ...  0   3653-99
2015-11-17 21:58 9999-99-99 99:99    116.250 -9999 -99999.   ...  0   4136-99
2015-11-25 00:58 9999-99-99 99:99    112.270 -9999 -99999.   ...  0   4075-99
2015-11-25 00:58 9999-99-99 99:99    112.650 -9999 -99999.   ...  0   4509-99
2015-11-30 21:30 9999-99-99 99:99    137.940 -9999 -99999.   ...  0    172-99
2015-11-30 21:30 9999-99-99 99:99    136.860 -9999 -99999.   ...  0   1935-99
2015-12-07 20:27 9999-99-99 99:99    134.600 -9999 -99999.   ...  0   2143-99
2015-12-07 20:27 9999-99-99 99:99    131.770 -9999 -99999.   ...  0   4393-99
2015-12-15 19:15 9999-99-99 99:99    110.920 -9999 -99999.   ...  0    416-99
2015-12-23 03:02 9999-99-99 99:99    129.260 -9999 -99999.   ...  0   2993-99
2015-12-23 03:02 9999-99-99 99:99    127.520 -9999 -99999.   ...  0   2994-99
2015-12-29 20:10 9999-99-99 99:99    124.660 -9999 -99999.   ...  0    232-99
2015-12-29 20:10 9999-99-99 99:99    126.570 -9999 -99999.   ...  0   3155-99
2016-01-05 19:47 9999-99-99 99:99    121.110 -9999 -99999.   ...  0   1111-99
2016-01-05 19:47 9999-99-99 99:99    121.070 -9999 -99999.   ...  0   1112-99
2016-01-12 19:25 9999-99-99 99:99    134.340 -9999 -99999.   ...  0   3799-99
2016-01-12 19:25 9999-99-99 99:99    132.610 -9999 -99999.   ...  0   3800-99
2016-01-20 00:46 9999-99-99 99:99    128.770 -9999 -99999.   ...  0   5111-99
2016-01-20 00:46 9999-99-99 99:99    128.580 -9999 -99999.   ...  0   5112-99
2016-02-02 20:07 9999-99-99 99:99    138.070 -9999 -99999.   ...  0   2476-99
2016-02-02 20:07 9999-99-99 99:99    136.740 -9999 -99999.   ...  0   3717-99
2016-02-09 19:24 9999-99-99 99:99    148.060 -9999 -99999.   ...  0   1845-99
2016-02-09 19:24 9999-99-99 99:99    147.610 -9999 -99999.   ...  0   1846-99
2016-02-16 19:26 9999-99-99 99:99    164.580 -9999 -99999.   ...  0   3331-99
2016-02-16 19:26 9999-99-99 99:99    165.470 -9999 -99999.   ...  0   4157-99
2016-02-23 18:47 9999-99-99 99:99    140.720 -9999 -99999.   ...  0   1136-99
2016-03-01 19:13 9999-99-99 99:99    162.440 -9999 -99999.   ...  0   2165-99
2016-03-01 19:13 9999-99-99 99:99    161.010 -9999 -99999.   ...  0   4611-99
2016-03-08 18:43 9999-99-99 99:99    147.710 -9999 -99999.   ...  0   4061-99
2016-03-08 18:43 9999-99-99 99:99    147.970 -9999 -99999.   ...  0   4062-99
2016-03-15 19:23 9999-99-99 99:99    144.020 -9999 -99999.   ...  0   2219-99
2016-03-15 19:23 9999-99-99 99:99    143.650 -9999 -99999.   ...  0   2220-99
2016-03-22 19:23 9999-99-99 99:99    141.290 -9999 -99999.   ...  0    345-99
2016-03-22 19:23 9999-99-99 99:99    141.360 -9999 -99999.   ...  0    346-99
2016-03-29 19:19 9999-99-99 99:99    154.490 -9999 -99999.   ...  0   2091-99
2016-03-29 19:19 9999-99-99 99:99    155.580 -9999 -99999.   ...  0   2092-99
2016-04-12 02:46 9999-99-99 99:99    152.640 -9999 -99999.   ...  0   4773-99
2016-04-12 02:46 9999-99-99 99:99    152.520 -9999 -99999.   ...  0   4936-99
2016-04-27 02:15 9999-99-99 99:99    136.560 -9999 -99999.   ...  0   2233-99
2016-04-27 02:15 9999-99-99 99:99    133.760 -9999 -99999.   ...  0   3597-99
